table,scene_id,file,rows,min_ts,max_ts,unique_ts,duration_s,unique_agents,intersect_id,intersect_id_variants,city
infrastructure-trajectories/train/data,9867,9867.csv,2836,1664336256.6,1664336264.5,80,7.900000095367432,76,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9867,9867.csv,3299,1664336256.6,1664336264.5,80,7.900000095367432,162,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9867,9867.csv,474,1664336256.6,1664336264.5,79,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9868,9868.csv,2364,1664336257.0,1664336264.9,80,7.900000095367432,106,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9868,9868.csv,2866,1664336257.0,1664336264.9,80,7.900000095367432,77,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9868,9868.csv,3318,1664336257.0,1664336264.9,80,7.900000095367432,165,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9868,9868.csv,474,1664336257.0,1664336264.9,79,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9869,9869.csv,2381,1664336257.4,1664336265.3,80,7.8999998569488525,105,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9869,9869.csv,2898,1664336257.4,1664336265.3,80,7.8999998569488525,76,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9869,9869.csv,3320,1664336257.4,1664336265.3,80,7.8999998569488525,168,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9869,9869.csv,474,1664336257.4,1664336265.3,79,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,9870,9870.csv,2417,1664336257.8,1664336265.7,80,7.900000095367432,105,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,9870,9870.csv,2933,1664336257.8,1664336265.7,80,7.900000095367432,74,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,9870,9870.csv,3330,1664336257.8,1664336265.7,80,7.900000095367432,170,yizhuang#4-1_po,1,PEK
traffic-light/val/data,9870,9870.csv,474,1664336257.8,1664336265.7,79,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,9871,9871.csv,2439,1664336258.2,1664336266.1,80,7.8999998569488525,106,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,9871,9871.csv,2949,1664336258.2,1664336266.1,80,7.8999998569488525,74,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,9871,9871.csv,3323,1664336258.2,1664336266.1,80,7.8999998569488525,169,yizhuang#4-1_po,1,PEK
traffic-light/val/data,9871,9871.csv,480,1664336258.2,1664336266.1,80,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,9872,9872.csv,2458,1664336258.6,1664336266.5,80,7.900000095367432,105,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,9872,9872.csv,2968,1664336258.6,1664336266.5,80,7.900000095367432,72,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,9872,9872.csv,3308,1664336258.6,1664336266.5,80,7.900000095367432,168,yizhuang#4-1_po,1,PEK
traffic-light/val/data,9872,9872.csv,480,1664336258.6,1664336266.5,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9875,9875.csv,2517,1664336259.8,1664336267.7,80,7.900000095367432,108,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9875,9875.csv,3014,1664336259.8,1664336267.7,79,7.900000095367432,75,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9875,9875.csv,3317,1664336259.8,1664336267.7,80,7.900000095367432,166,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9875,9875.csv,480,1664336259.8,1664336267.7,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9876,9876.csv,2534,1664336260.2,1664336268.1,80,7.8999998569488525,112,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9876,9876.csv,3046,1664336260.2,1664336268.1,79,7.8999998569488525,75,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9876,9876.csv,3303,1664336260.2,1664336268.1,80,7.8999998569488525,163,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9876,9876.csv,480,1664336260.2,1664336268.1,80,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9877,9877.csv,2553,1664336260.6,1664336268.5,80,7.900000095367432,107,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9877,9877.csv,3073,1664336260.6,1664336268.5,79,7.900000095367432,77,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9877,9877.csv,3306,1664336260.6,1664336268.5,80,7.900000095367432,165,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9877,9877.csv,480,1664336260.6,1664336268.5,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9878,9878.csv,2585,1664336261.0,1664336268.9,80,7.900000095367432,113,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9878,9878.csv,3092,1664336261.0,1664336268.9,79,7.900000095367432,74,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9878,9878.csv,3282,1664336261.0,1664336268.9,80,7.900000095367432,165,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9878,9878.csv,480,1664336261.0,1664336268.9,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,9879,9879.csv,2602,1664336261.4,1664336269.3,80,7.8999998569488525,109,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,9879,9879.csv,3129,1664336261.4,1664336269.3,79,7.8999998569488525,75,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,9879,9879.csv,3238,1664336261.4,1664336269.3,80,7.8999998569488525,156,yizhuang#4-1_po,1,PEK
traffic-light/val/data,9879,9879.csv,480,1664336261.4,1664336269.3,80,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9881,9881.csv,2054,1648868313.7,1648868321.6,80,7.8999998569488525,58,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9881,9881.csv,1308,1648868313.7,1648868321.6,77,7.8999998569488525,28,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9881,9881.csv,2345,1648868313.7,1648868321.6,80,7.8999998569488525,80,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9881,9881.csv,450,1648868313.7,1648868321.6,75,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9883,9883.csv,2072,1648868314.5,1648868322.4,80,7.900000095367432,57,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9883,9883.csv,1327,1648868314.5,1648868322.4,77,7.900000095367432,31,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9883,9883.csv,2389,1648868314.5,1648868322.4,80,7.900000095367432,84,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9883,9883.csv,450,1648868314.6,1648868322.4,75,7.800000190734863,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,9884,9884.csv,2079,1648868314.9,1648868322.8,80,7.8999998569488525,55,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,9884,9884.csv,1345,1648868314.9,1648868322.8,77,7.8999998569488525,33,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,9884,9884.csv,2391,1648868314.9,1648868322.8,80,7.8999998569488525,80,yizhuang#4-1_po,1,PEK
traffic-light/val/data,9884,9884.csv,456,1648868315.0,1648868322.8,76,7.799999952316284,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9885,9885.csv,2096,1648868315.3,1648868323.2,80,7.900000095367432,58,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9885,9885.csv,1361,1648868315.3,1648868323.2,77,7.900000095367432,33,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9885,9885.csv,2400,1648868315.3,1648868323.2,80,7.900000095367432,80,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9885,9885.csv,462,1648868315.3,1648868323.2,77,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9886,9886.csv,2112,1648868315.7,1648868323.6,80,7.8999998569488525,58,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,9886,9886.csv,1367,1648868315.7,1648868323.6,77,7.8999998569488525,32,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,9886,9886.csv,2407,1648868315.7,1648868323.6,80,7.8999998569488525,80,yizhuang#4-1_po,1,PEK
traffic-light/train/data,9886,9886.csv,462,1648868315.7,1648868323.6,77,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,9888,9888.csv,6073,1648874311.2,1648874319.1,80,7.8999998569488525,228,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,9888,9888.csv,3992,1648874311.2,1648874319.1,80,7.8999998569488525,95,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,9888,9888.csv,4541,1648874311.2,1648874319.1,80,7.8999998569488525,248,yizhuang#12-1_po,1,PEK
traffic-light/train/data,9888,9888.csv,468,1648874311.2,1648874319.1,78,7.8999998569488525,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,9889,9889.csv,5947,1648874311.7,1648874319.6,80,7.8999998569488525,232,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,9889,9889.csv,3995,1648874311.7,1648874319.6,80,7.8999998569488525,94,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,9889,9889.csv,4675,1648874311.7,1648874319.6,80,7.8999998569488525,252,yizhuang#12-1_po,1,PEK
traffic-light/train/data,9889,9889.csv,468,1648874311.7,1648874319.6,78,7.8999998569488525,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,9890,9890.csv,5855,1648874312.1,1648874320.0,80,7.900000095367432,234,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,9890,9890.csv,3992,1648874312.1,1648874320.0,80,7.900000095367432,98,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,9890,9890.csv,4768,1648874312.1,1648874320.0,80,7.900000095367432,254,yizhuang#12-1_po,1,PEK
traffic-light/train/data,9890,9890.csv,468,1648874312.1,1648874320.0,78,7.900000095367432,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,9891,9891.csv,5767,1648874312.5,1648874320.4,80,7.900000095367432,233,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,9891,9891.csv,3986,1648874312.5,1648874320.4,80,7.900000095367432,97,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,9891,9891.csv,4855,1648874312.5,1648874320.4,80,7.900000095367432,250,yizhuang#12-1_po,1,PEK
traffic-light/train/data,9891,9891.csv,468,1648874312.5,1648874320.4,78,7.900000095367432,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,9892,9892.csv,5668,1648874312.9,1648874320.8,80,7.8999998569488525,239,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,9892,9892.csv,3982,1648874312.9,1648874320.8,80,7.8999998569488525,100,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,9892,9892.csv,4939,1648874312.9,1648874320.8,80,7.8999998569488525,251,yizhuang#12-1_po,1,PEK
traffic-light/train/data,9892,9892.csv,468,1648874312.9,1648874320.8,78,7.8999998569488525,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,9893,9893.csv,5580,1648874313.3,1648874321.2,80,7.900000095367432,247,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,9893,9893.csv,3977,1648874313.3,1648874321.2,80,7.900000095367432,97,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,9893,9893.csv,5022,1648874313.3,1648874321.2,80,7.900000095367432,253,yizhuang#12-1_po,1,PEK
traffic-light/train/data,9893,9893.csv,468,1648874313.4,1648874321.2,78,7.799999952316284,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,9894,9894.csv,5495,1648874313.7,1648874321.6,80,7.8999998569488525,238,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,9894,9894.csv,3981,1648874313.7,1648874321.6,80,7.8999998569488525,98,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,9894,9894.csv,5117,1648874313.7,1648874321.6,80,7.8999998569488525,256,yizhuang#12-1_po,1,PEK
traffic-light/train/data,9894,9894.csv,474,1648874313.7,1648874321.6,79,7.8999998569488525,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,9895,9895.csv,5392,1648874314.1,1648874322.0,80,7.900000095367432,238,yizhuang#12-1_po,1,PEK
infrastructure-trajectories/train/data,9895,9895.csv,3935,1648874314.1,1648874322.0,79,7.900000095367432,95,yizhuang#12-1_po,1,PEK
vehicle-trajectories/train/data,9895,9895.csv,5174,1648874314.1,1648874322.0,80,7.900000095367432,258,yizhuang#12-1_po,1,PEK
traffic-light/train/data,9895,9895.csv,474,1648874314.1,1648874322.0,79,7.900000095367432,,yizhuang#12-1_po,1,PEK
ego-trajectories/train/data,9896,9896.csv,1089,1658129662.9,1658129670.8,80,7.8999998569488525,39,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9896,9896.csv,1570,1658129662.9,1658129670.8,80,7.8999998569488525,34,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9896,9896.csv,1839,1658129662.9,1658129670.8,80,7.8999998569488525,62,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9896,9896.csv,0,,,0,,,,0,
ego-trajectories/val/data,9897,9897.csv,1112,1658129663.4,1658129671.3,80,7.8999998569488525,40,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9897,9897.csv,1594,1658129663.4,1658129671.3,80,7.8999998569488525,35,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9897,9897.csv,1824,1658129663.4,1658129671.3,80,7.8999998569488525,64,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9897,9897.csv,0,,,0,,,,0,
ego-trajectories/train/data,9898,9898.csv,1121,1658129663.8,1658129671.7,80,7.900000095367432,40,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9898,9898.csv,1616,1658129663.8,1658129671.7,80,7.900000095367432,34,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9898,9898.csv,1820,1658129663.8,1658129671.7,80,7.900000095367432,66,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9898,9898.csv,0,,,0,,,,0,
ego-trajectories/train/data,9901,9901.csv,1120,1658129665.0,1658129672.9,80,7.900000095367432,45,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9901,9901.csv,1693,1658129665.0,1658129672.9,80,7.900000095367432,36,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9901,9901.csv,1892,1658129665.0,1658129672.9,80,7.900000095367432,69,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9901,9901.csv,0,,,0,,,,0,
ego-trajectories/train/data,9903,9903.csv,1065,1658129665.8,1658129673.7,80,7.900000095367432,44,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9903,9903.csv,1727,1658129665.8,1658129673.7,80,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9903,9903.csv,1904,1658129665.8,1658129673.7,80,7.900000095367432,69,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9903,9903.csv,0,,,0,,,,0,
ego-trajectories/train/data,9904,9904.csv,1070,1658129666.2,1658129674.1,80,7.8999998569488525,42,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9904,9904.csv,1746,1658129666.2,1658129674.1,80,7.8999998569488525,37,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9904,9904.csv,1897,1658129666.2,1658129674.1,80,7.8999998569488525,69,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9904,9904.csv,0,,,0,,,,0,
ego-trajectories/val/data,9905,9905.csv,1121,1658129666.6,1658129674.5,80,7.900000095367432,42,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9905,9905.csv,1763,1658129666.6,1658129674.5,80,7.900000095367432,37,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9905,9905.csv,1896,1658129666.6,1658129674.5,80,7.900000095367432,71,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9905,9905.csv,0,,,0,,,,0,
ego-trajectories/train/data,9906,9906.csv,1141,1658129667.0,1658129674.9,80,7.900000095367432,46,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9906,9906.csv,1774,1658129667.0,1658129674.9,80,7.900000095367432,36,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9906,9906.csv,1911,1658129667.0,1658129674.9,80,7.900000095367432,70,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9906,9906.csv,0,,,0,,,,0,
ego-trajectories/train/data,9908,9908.csv,1190,1658129667.8,1658129675.7,80,7.900000095367432,48,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9908,9908.csv,1777,1658129667.8,1658129675.7,80,7.900000095367432,39,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9908,9908.csv,1897,1658129667.8,1658129675.7,80,7.900000095367432,68,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9908,9908.csv,0,,,0,,,,0,
ego-trajectories/train/data,9910,9910.csv,1250,1658129668.6,1658129676.5,80,7.900000095367432,53,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9910,9910.csv,1793,1658129668.6,1658129676.5,80,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9910,9910.csv,1859,1658129668.6,1658129676.5,80,7.900000095367432,61,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9910,9910.csv,0,,,0,,,,0,
ego-trajectories/train/data,9911,9911.csv,1280,1658129669.0,1658129676.9,80,7.900000095367432,54,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9911,9911.csv,1803,1658129669.0,1658129676.9,80,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9911,9911.csv,1866,1658129669.0,1658129676.9,80,7.900000095367432,66,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9911,9911.csv,0,,,0,,,,0,
ego-trajectories/train/data,9912,9912.csv,1309,1658129669.4,1658129677.3,80,7.8999998569488525,55,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9912,9912.csv,1808,1658129669.4,1658129677.3,80,7.8999998569488525,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9912,9912.csv,1891,1658129669.4,1658129677.3,80,7.8999998569488525,64,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9912,9912.csv,0,,,0,,,,0,
ego-trajectories/val/data,9916,9916.csv,1507,1658129671.0,1658129678.9,80,7.900000095367432,65,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9916,9916.csv,1802,1658129671.0,1658129678.9,80,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9916,9916.csv,1966,1658129671.0,1658129678.9,80,7.900000095367432,63,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9916,9916.csv,0,,,0,,,,0,
ego-trajectories/train/data,9918,9918.csv,1617,1658129671.8,1658129679.7,80,7.900000095367432,67,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9918,9918.csv,1795,1658129671.8,1658129679.7,80,7.900000095367432,36,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9918,9918.csv,2001,1658129671.8,1658129679.7,80,7.900000095367432,62,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9918,9918.csv,0,,,0,,,,0,
ego-trajectories/train/data,9919,9919.csv,1649,1658129672.2,1658129680.1,80,7.8999998569488525,69,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9919,9919.csv,1791,1658129672.2,1658129680.1,80,7.8999998569488525,37,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9919,9919.csv,1994,1658129672.2,1658129680.1,80,7.8999998569488525,59,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9919,9919.csv,0,,,0,,,,0,
ego-trajectories/train/data,9920,9920.csv,1738,1658129672.6,1658129680.5,80,7.900000095367432,73,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9920,9920.csv,1779,1658129672.6,1658129680.5,80,7.900000095367432,36,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9920,9920.csv,1984,1658129672.6,1658129680.5,80,7.900000095367432,60,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9920,9920.csv,0,,,0,,,,0,
ego-trajectories/val/data,9924,9924.csv,1947,1658129674.2,1658129682.1,80,7.8999998569488525,78,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/val/data,9924,9924.csv,1723,1658129674.2,1658129682.1,80,7.8999998569488525,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/val/data,9924,9924.csv,2020,1658129674.2,1658129682.1,80,7.8999998569488525,60,yizhuang#20-1_po,1,PEK
traffic-light/val/data,9924,9924.csv,0,,,0,,,,0,
ego-trajectories/train/data,9926,9926.csv,2035,1658129675.0,1658129682.9,80,7.900000095367432,81,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9926,9926.csv,1700,1658129675.0,1658129682.9,80,7.900000095367432,35,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9926,9926.csv,2033,1658129675.0,1658129682.9,80,7.900000095367432,63,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9926,9926.csv,0,,,0,,,,0,
ego-trajectories/train/data,9927,9927.csv,2077,1658129675.4,1658129683.3,80,7.8999998569488525,80,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9927,9927.csv,1674,1658129675.4,1658129683.3,79,7.8999998569488525,35,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9927,9927.csv,2030,1658129675.4,1658129683.3,80,7.8999998569488525,63,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9927,9927.csv,0,,,0,,,,0,
ego-trajectories/train/data,9928,9928.csv,2112,1658129675.8,1658129683.7,80,7.900000095367432,79,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9928,9928.csv,1663,1658129675.8,1658129683.7,79,7.900000095367432,36,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9928,9928.csv,2053,1658129675.8,1658129683.7,80,7.900000095367432,64,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9928,9928.csv,0,,,0,,,,0,
ego-trajectories/train/data,9929,9929.csv,2155,1658129676.2,1658129684.1,80,7.8999998569488525,80,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9929,9929.csv,1646,1658129676.2,1658129684.1,79,7.8999998569488525,36,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9929,9929.csv,2076,1658129676.2,1658129684.1,80,7.8999998569488525,65,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9929,9929.csv,0,,,0,,,,0,
ego-trajectories/train/data,9930,9930.csv,2197,1658129676.6,1658129684.5,80,7.900000095367432,79,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9930,9930.csv,1628,1658129676.6,1658129684.5,79,7.900000095367432,35,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9930,9930.csv,2097,1658129676.6,1658129684.5,80,7.900000095367432,65,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9930,9930.csv,0,,,0,,,,0,
ego-trajectories/train/data,9931,9931.csv,2243,1658129677.0,1658129684.9,80,7.900000095367432,81,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9931,9931.csv,1619,1658129677.0,1658129684.9,79,7.900000095367432,37,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9931,9931.csv,2110,1658129677.0,1658129684.9,80,7.900000095367432,66,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9931,9931.csv,0,,,0,,,,0,
ego-trajectories/train/data,9932,9932.csv,2302,1658129677.4,1658129685.3,80,7.8999998569488525,83,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9932,9932.csv,1613,1658129677.4,1658129685.3,79,7.8999998569488525,34,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9932,9932.csv,2096,1658129677.4,1658129685.3,80,7.8999998569488525,66,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9932,9932.csv,0,,,0,,,,0,
ego-trajectories/train/data,9933,9933.csv,2352,1658129677.8,1658129685.7,80,7.900000095367432,78,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9933,9933.csv,1616,1658129677.8,1658129685.7,79,7.900000095367432,33,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9933,9933.csv,2089,1658129677.8,1658129685.7,80,7.900000095367432,65,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9933,9933.csv,0,,,0,,,,0,
ego-trajectories/train/data,9934,9934.csv,2409,1658129678.2,1658129686.1,80,7.8999998569488525,78,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9934,9934.csv,1611,1658129678.2,1658129686.1,79,7.8999998569488525,33,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9934,9934.csv,2080,1658129678.2,1658129686.1,80,7.8999998569488525,67,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9934,9934.csv,0,,,0,,,,0,
ego-trajectories/train/data,9935,9935.csv,2444,1658129678.6,1658129686.5,80,7.900000095367432,79,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9935,9935.csv,1596,1658129678.6,1658129686.5,79,7.900000095367432,33,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9935,9935.csv,2075,1658129678.6,1658129686.5,80,7.900000095367432,71,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9935,9935.csv,0,,,0,,,,0,
ego-trajectories/train/data,9936,9936.csv,2481,1658129679.0,1658129686.9,80,7.900000095367432,81,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9936,9936.csv,1590,1658129679.0,1658129686.9,79,7.900000095367432,35,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9936,9936.csv,2073,1658129679.0,1658129686.9,80,7.900000095367432,72,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9936,9936.csv,0,,,0,,,,0,
ego-trajectories/train/data,9937,9937.csv,2551,1658129679.4,1658129687.3,80,7.8999998569488525,82,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9937,9937.csv,1588,1658129679.4,1658129687.3,79,7.8999998569488525,36,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9937,9937.csv,2076,1658129679.4,1658129687.3,80,7.8999998569488525,76,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9937,9937.csv,0,,,0,,,,0,
ego-trajectories/train/data,9938,9938.csv,2578,1658129679.8,1658129687.7,80,7.900000095367432,84,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9938,9938.csv,1590,1658129679.8,1658129687.7,79,7.900000095367432,38,yizhuang#20-1_po,1,PEK
vehicle-trajectories/train/data,9938,9938.csv,2086,1658129679.8,1658129687.7,80,7.900000095367432,74,yizhuang#20-1_po,1,PEK
traffic-light/train/data,9938,9938.csv,0,,,0,,,,0,
ego-trajectories/train/data,9939,9939.csv,2595,1658129680.2,1658129688.1,80,7.8999998569488525,83,yizhuang#20-1_po,1,PEK
infrastructure-trajectories/train/data,9939,9939.csv,1586,1658129680.2,1658129688.1,79,7.8999998569488525,39,yizhuang#20-1_po,1,PEK
